an_proj,scn_proj,RENDEMENT,TYPE
84,14,0.4438425017,INTERNE
84,15,0.0084045404,INTERNE
84,16,-0.071340734,INTERNE
84,17,0.1992147065,INTERNE
84,18,0.3161158367,INTERNE
84,19,-0.305563262,INTERNE
84,20,-0.052571706,INTERNE
84,21,0.0554134837,INTERNE
84,22,-0.063671387,INTERNE
84,23,-0.365268648,INTERNE
84,24,0.5153098926,INTERNE
84,25,0.7908934296,INTERNE
84,26,0.0102854311,INTERNE
84,27,-0.256416021,INTERNE
84,28,0.2712403105,INTERNE
84,29,0.9360878071,INTERNE
84,30,-0.328587771,INTERNE
84,31,-0.08416588,INTERNE
84,32,0.0693363923,INTERNE
84,33,0.1000607536,INTERNE
84,34,-0.138872526,INTERNE
84,35,-0.141086147,INTERNE
84,36,-0.096291522,INTERNE
84,37,-0.060346906,INTERNE
84,38,0.3907507563,INTERNE
84,39,-0.037493531,INTERNE
84,40,0.0952788381,INTERNE
84,41,-0.290320984,INTERNE
84,42,0.1815182073,INTERNE
84,43,0.1345512518,INTERNE
84,44,-0.117378134,INTERNE
84,45,0.1909017959,INTERNE
84,46,0.7320004446,INTERNE
84,47,-0.44468193,INTERNE
84,48,-0.097165897,INTERNE
84,49,-0.334544446,INTERNE
84,50,-0.101381887,INTERNE
84,51,-0.098407544,INTERNE
84,52,-0.007041947,INTERNE
84,53,0.1012400407,INTERNE
84,54,0.0951136103,INTERNE
84,55,0.0134689536,INTERNE
84,56,-0.096012177,INTERNE
84,57,-0.119047559,INTERNE
84,58,-0.005847119,INTERNE
84,59,-0.094272701,INTERNE
84,60,-0.109342741,INTERNE
84,61,-0.153191197,INTERNE
84,62,0.2732644238,INTERNE
84,63,0.0696649588,INTERNE
84,64,0.1161247011,INTERNE
84,65,-0.073271908,INTERNE
84,66,0.289799611,INTERNE
84,67,-0.303460664,INTERNE
84,68,0.0349312544,INTERNE
84,69,0.0262870117,INTERNE
84,70,-0.045296332,INTERNE
84,71,-0.175180718,INTERNE
84,72,-0.261468914,INTERNE
84,73,0.4041730265,INTERNE
84,74,0.0229017822,INTERNE
84,75,0.9183795363,INTERNE
84,76,-0.364318359,INTERNE
84,77,0.1090989574,INTERNE
84,78,-0.231827286,INTERNE
84,79,0.2076676819,INTERNE
84,80,0.2371404219,INTERNE
84,81,0.3313256425,INTERNE
84,82,-0.226885855,INTERNE
84,83,0.1129225703,INTERNE
84,84,0.0468890683,INTERNE
84,85,-0.15603061,INTERNE
84,86,0.1166668498,INTERNE
84,87,0.0827557792,INTERNE
84,88,0.0095953265,INTERNE
84,89,-0.037014355,INTERNE
84,90,-0.127046036,INTERNE
84,91,0.1152838574,INTERNE
84,92,-0.193250521,INTERNE
84,93,0.174393599,INTERNE
84,94,0.3291029049,INTERNE
84,95,-0.322190978,INTERNE
84,96,0.29700901,INTERNE
84,97,-0.285083931,INTERNE
84,98,-0.0091828,INTERNE
84,99,-0.017731945,INTERNE
84,100,-0.079113513,INTERNE
85,1,-0.024500626,INTERNE
85,2,0.5141700768,INTERNE
85,3,0.0699312346,INTERNE
85,4,0.1377584438,INTERNE
85,5,0.0598611581,INTERNE
85,6,-0.086553592,INTERNE
85,7,-0.251876527,INTERNE
85,8,-0.299159358,INTERNE
85,9,-0.150142715,INTERNE
85,10,0.2864141875,INTERNE
85,11,-0.059071978,INTERNE
85,12,-0.200492136,INTERNE
85,13,0.1824932105,INTERNE
85,14,-0.10663236,INTERNE
85,15,-0.085243855,INTERNE
85,16,0.7094427449,INTERNE
85,17,-0.079870913,INTERNE
85,18,0.0687425106,INTERNE
85,19,0.0317229146,INTERNE
85,20,-0.389005175,INTERNE
85,21,0.2396343207,INTERNE
85,22,0.6364488908,INTERNE
85,23,0.0000942899,INTERNE
85,24,-0.041718635,INTERNE
85,25,-0.048966961,INTERNE
85,26,-0.040275813,INTERNE
85,27,-0.246270887,INTERNE
85,28,0.3062291691,INTERNE
85,29,-0.41753486,INTERNE
85,30,-0.262906348,INTERNE
85,31,-0.031843424,INTERNE
85,32,0.0563674768,INTERNE
85,33,0.3074829459,INTERNE
85,34,0.2173638352,INTERNE
85,35,0.0867087787,INTERNE
85,36,0.1857968514,INTERNE
85,37,-0.19850774,INTERNE
85,38,0.7075684675,INTERNE
85,39,-0.138773683,INTERNE
85,40,0.3381456396,INTERNE
85,41,0.096267145,INTERNE
85,42,0.0524176499,INTERNE
85,43,-0.305263545,INTERNE
85,44,-0.329607942,INTERNE
85,45,0.6341994185,INTERNE
85,46,0.4873681919,INTERNE
85,47,0.4341512764,INTERNE
85,48,-0.067597332,INTERNE
85,49,1.5729338489,INTERNE
85,50,0.0640508637,INTERNE
85,51,-0.150782781,INTERNE
85,52,0.3900087136,INTERNE
85,53,-0.142247522,INTERNE
85,54,-0.199254065,INTERNE
85,55,0.6647947987,INTERNE
85,56,-0.145529373,INTERNE
85,57,-0.027430563,INTERNE
85,58,-0.230362953,INTERNE
85,59,0.1189149514,INTERNE
85,60,0.4632199431,INTERNE
85,61,0.0352384924,INTERNE
85,62,-0.012404404,INTERNE
85,63,0.0922446466,INTERNE
85,64,-0.002512401,INTERNE
85,65,-0.182517093,INTERNE
85,66,-0.106215881,INTERNE
85,67,0.1327465982,INTERNE
85,68,-0.106607311,INTERNE
85,69,0.6071430266,INTERNE
85,70,0.5829321004,INTERNE
85,71,-0.305286685,INTERNE
85,72,-0.335717732,INTERNE
85,73,-0.061874326,INTERNE
85,74,0.0467630585,INTERNE
85,75,0.0106615752,INTERNE
85,76,-0.053341001,INTERNE
85,77,0.2495125424,INTERNE
85,78,0.2726107367,INTERNE
85,79,-0.286988015,INTERNE
85,80,0.0218173064,INTERNE
85,81,-0.507197351,INTERNE
85,82,0.0684319011,INTERNE
85,83,-0.056705816,INTERNE
85,84,-0.052856625,INTERNE
85,85,0.6834629043,INTERNE
85,86,0.7090560023,INTERNE
85,87,-0.161043341,INTERNE
85,88,-0.014228386,INTERNE
85,89,0.1506474744,INTERNE
85,90,0.2575285548,INTERNE
85,91,-0.179809751,INTERNE
85,92,-0.236037408,INTERNE
85,93,0.2377079107,INTERNE
85,94,0.0477190806,INTERNE
85,95,-0.184002015,INTERNE
85,96,0.0739013397,INTERNE
85,97,0.8967853213,INTERNE
85,98,-0.303924387,INTERNE
85,99,-0.236367239,INTERNE
85,100,-0.229695131,INTERNE
86,1,0.2964790506,INTERNE
86,2,0.6971388155,INTERNE
86,3,0.1581929015,INTERNE
86,4,0.1505645791,INTERNE
86,5,-0.146594971,INTERNE
86,6,-0.260984496,INTERNE
86,7,-0.035901233,INTERNE
86,8,0.3887913995,INTERNE
86,9,-0.051162297,INTERNE
86,10,0.5820952526,INTERNE
86,11,0.1599615093,INTERNE
86,12,-0.005859541,INTERNE
86,13,0.1894902151,INTERNE
86,14,-0.17782127,INTERNE
86,15,-0.11763847,INTERNE
86,16,-0.205908411,INTERNE
86,17,-0.239905352,INTERNE
86,18,-0.047241245,INTERNE
86,19,0.0775192401,INTERNE
86,20,0.0329130757,INTERNE
86,21,-0.306378304,INTERNE
86,22,0.38243308,INTERNE
86,23,-0.354048934,INTERNE
86,24,-0.217216529,INTERNE
86,25,-0.206645192,INTERNE
86,26,-0.018118538,INTERNE
86,27,0.0352946238,INTERNE
86,28,0.3787192273,INTERNE
86,29,-0.389442425,INTERNE
86,30,0.6900713958,INTERNE
86,31,0.1689331522,INTERNE
86,32,0.0801567292,INTERNE
86,33,-0.232462109,INTERNE
86,34,0.4567547888,INTERNE
86,35,-0.086878454,INTERNE
86,36,0.0191469775,INTERNE
86,37,0.3721894384,INTERNE
86,38,-0.245652024,INTERNE
86,39,-0.173631327,INTERNE
86,40,-0.06013949,INTERNE
86,41,0.1076040901,INTERNE
86,42,0.109422221,INTERNE
86,43,0.2620083063,INTERNE
86,44,-0.165227543,INTERNE
86,45,0.0426810485,INTERNE
86,46,0.0027303781,INTERNE
86,47,0.1960808115,INTERNE
86,48,0.3617593648,INTERNE
86,49,-0.377931846,INTERNE
86,50,-0.112616084,INTERNE
86,51,-0.263945368,INTERNE
86,52,0.192455595,INTERNE
86,53,0.1243723777,INTERNE
86,54,-0.187199444,INTERNE
86,55,0.4030060937,INTERNE
86,56,-0.131277811,INTERNE
86,57,0.3830402386,INTERNE
86,58,0.4656671535,INTERNE
86,59,0.0624490603,INTERNE
86,60,-0.151034389,INTERNE
86,61,-0.165588242,INTERNE
86,62,-0.304204139,INTERNE
86,63,-0.06470148,INTERNE
86,64,-0.181071172,INTERNE
86,65,0.0305110652,INTERNE
86,66,-0.457006661,INTERNE
86,67,0.6151898957,INTERNE
86,68,-0.077946108,INTERNE
86,69,0.9756594805,INTERNE
86,70,0.0407086512,INTERNE
86,71,0.3747522887,INTERNE
86,72,-0.259550833,INTERNE
86,73,-0.412817244,INTERNE
86,74,0.2127512502,INTERNE
86,75,0.1321310575,INTERNE
86,76,-0.055431285,INTERNE
86,77,-0.212142382,INTERNE
86,78,0.3991349087,INTERNE
86,79,0.1854545677,INTERNE
86,80,0.5221993043,INTERNE
86,81,-0.162660483,INTERNE
86,82,-0.005940326,INTERNE
86,83,-0.193929381,INTERNE
86,84,0.3197921714,INTERNE
86,85,-0.092589222,INTERNE
86,86,-0.186576915,INTERNE
86,87,-0.279554783,INTERNE
86,88,-0.100889879,INTERNE
86,89,0.3064685084,INTERNE
86,90,-0.335374813,INTERNE
86,91,-0.272326761,INTERNE
86,92,0.0045831602,INTERNE
86,93,-0.269318452,INTERNE
86,94,0.1475256934,INTERNE
86,95,-0.316600455,INTERNE
86,96,0.4485642333,INTERNE
86,97,0.0082257642,INTERNE
86,98,-0.179729025,INTERNE
86,99,-0.424290965,INTERNE
86,100,0.2394783308,INTERNE
87,1,0.0111728347,INTERNE
87,2,-0.171681524,INTERNE
87,3,0.3680673157,INTERNE
87,4,0.1575660415,INTERNE
87,5,0.1071024405,INTERNE
87,6,0.4294196306,INTERNE
87,7,0.1437111834,INTERNE
87,8,-0.017104772,INTERNE
87,9,-0.244784469,INTERNE
87,10,-0.026566411,INTERNE
87,11,0.2308947254,INTERNE
87,12,-0.163346381,INTERNE
87,13,-0.098771503,INTERNE
87,14,0.590714382,INTERNE
87,15,0.4643812766,INTERNE
87,16,0.0805803714,INTERNE
87,17,0.5428724802,INTERNE
87,18,-0.262522075,INTERNE
87,19,-0.301295218,INTERNE
87,20,-0.108247672,INTERNE
87,21,-0.166901497,INTERNE
87,22,-0.289873762,INTERNE
87,23,0.2496114177,INTERNE
87,24,0.2539079101,INTERNE
87,25,0.1656089664,INTERNE
87,26,0.1102981281,INTERNE
87,27,-0.010913957,INTERNE
87,28,0.4902007201,INTERNE
87,29,0.2027562771,INTERNE
87,30,0.151555586,INTERNE
87,31,-0.386075423,INTERNE
87,32,-0.094076929,INTERNE
87,33,0.4227110596,INTERNE
87,34,0.1852224425,INTERNE
87,35,-0.012321448,INTERNE
87,36,-0.268385865,INTERNE
87,37,-0.136195441,INTERNE
87,38,-0.052446531,INTERNE
87,39,0.199498984,INTERNE
87,40,-0.364479346,INTERNE
87,41,-0.035827961,INTERNE
87,42,0.6441082211,INTERNE
87,43,0.5791293957,INTERNE
87,44,0.2529745785,INTERNE
87,45,0.0767052098,INTERNE
87,46,-0.194143837,INTERNE
87,47,-0.413665303,INTERNE
87,48,-0.143805161,INTERNE
87,49,-0.068030944,INTERNE
87,50,-0.00560301,INTERNE
87,51,-0.145295986,INTERNE
87,52,-0.12069407,INTERNE
87,53,0.0710380938,INTERNE
87,54,0.0275129196,INTERNE
87,55,0.0641890076,INTERNE
87,56,0.0202130015,INTERNE
87,57,0.3122937854,INTERNE
87,58,-0.229031628,INTERNE
87,59,0.063553859,INTERNE
87,60,-0.143956742,INTERNE
87,61,-0.161144471,INTERNE
87,62,0.0440979012,INTERNE
87,63,-0.154380251,INTERNE
87,64,0.3015278947,INTERNE
87,65,0.3687689967,INTERNE
87,66,0.1428711445,INTERNE
87,67,-0.140123067,INTERNE
87,68,0.2148814039,INTERNE
87,69,-0.021597357,INTERNE
87,70,0.5566486734,INTERNE
87,71,-0.027819409,INTERNE
87,72,0.1133873122,INTERNE
87,73,0.0904652268,INTERNE
87,74,-0.238483546,INTERNE
87,75,-0.183170544,INTERNE
87,76,-0.043980072,INTERNE
87,77,-0.132901843,INTERNE
87,78,-0.274208559,INTERNE
87,79,0.2012000866,INTERNE
87,80,0.1498808592,INTERNE
87,81,-0.078196505,INTERNE
87,82,-0.185986496,INTERNE
87,83,0.3575436074,INTERNE
87,84,0.1151112533,INTERNE
87,85,0.1501494543,INTERNE
87,86,0.0148102055,INTERNE
87,87,-0.128124054,INTERNE
87,88,0.3624044063,INTERNE
87,89,-0.110638327,INTERNE
87,90,-0.129413762,INTERNE
87,91,0.068337391,INTERNE
87,92,-0.101137268,INTERNE
87,93,-0.256829295,INTERNE
87,94,0.3029474529,INTERNE
87,95,0.3338491661,INTERNE
87,96,0.0686335216,INTERNE
87,97,0.4216709976,INTERNE
87,98,-0.064507085,INTERNE
87,99,-0.260837958,INTERNE
87,100,-0.079374077,INTERNE
88,1,-0.03094972,INTERNE
88,2,0.0243988561,INTERNE
88,3,-0.070594825,INTERNE
88,4,0.1018346414,INTERNE
88,5,-0.079329965,INTERNE
88,6,-0.301078575,INTERNE
88,7,0.2177718599,INTERNE
88,8,0.5575262504,INTERNE
88,9,0.1777542675,INTERNE
88,10,-0.242273277,INTERNE
88,11,0.2480363758,INTERNE
88,12,-0.299733295,INTERNE
88,13,-0.088868802,INTERNE
88,14,-0.182125643,INTERNE
88,15,-0.009679805,INTERNE
88,16,0.3071147685,INTERNE
88,17,0.1431137694,INTERNE
88,18,-0.090285592,INTERNE
88,19,0.3652990346,INTERNE
88,20,-0.318231423,INTERNE
88,21,-0.106255399,INTERNE
88,22,0.5957047336,INTERNE
88,23,-0.271034041,INTERNE
88,24,0.072639064,INTERNE
88,25,0.0500665846,INTERNE
88,26,-0.152212406,INTERNE
88,27,-0.082435705,INTERNE
88,28,-0.191057806,INTERNE
88,29,-0.049387514,INTERNE
88,30,-0.051708487,INTERNE
88,31,0.3922047591,INTERNE
88,32,-0.15782811,INTERNE
88,33,-0.037522802,INTERNE
88,34,-0.326060594,INTERNE
88,35,-0.340668967,INTERNE
88,36,-0.056702608,INTERNE
88,37,-0.186451652,INTERNE
88,38,0.4089407015,INTERNE
88,39,0.0373652817,INTERNE
88,40,0.3282893877,INTERNE
88,41,-0.147117805,INTERNE
88,42,0.6644483805,INTERNE
88,43,-0.275706912,INTERNE
88,44,0.0239157793,INTERNE
88,45,-0.166168817,INTERNE
88,46,0.1704436558,INTERNE
88,47,0.5185591161,INTERNE
88,48,0.1636878009,INTERNE
88,49,-0.316460581,INTERNE
88,50,0.1333950969,INTERNE
88,51,-0.005867493,INTERNE
88,52,0.2799150646,INTERNE
88,53,-0.091864622,INTERNE
88,54,0.5740696172,INTERNE
88,55,0.4024011159,INTERNE
88,56,-0.294941279,INTERNE
88,57,-0.013324762,INTERNE
88,58,-0.285990575,INTERNE
88,59,0.0312277851,INTERNE
88,60,-0.12783364,INTERNE
88,61,-0.051740447,INTERNE
88,62,0.0138432375,INTERNE
88,63,0.4657151911,INTERNE
88,64,0.2374484661,INTERNE
88,65,-0.157033103,INTERNE
88,66,0.1818003346,INTERNE
88,67,0.1318004823,INTERNE
88,68,0.1078348405,INTERNE
88,69,-0.162116056,INTERNE
88,70,-0.0723711,INTERNE
88,71,-0.140498151,INTERNE
88,72,0.6652765834,INTERNE
88,73,0.0200136993,INTERNE
88,74,0.3840106073,INTERNE
88,75,0.4787284365,INTERNE
88,76,-0.061780528,INTERNE
88,77,-0.038073575,INTERNE
88,78,0.3476963591,INTERNE
88,79,-0.140109318,INTERNE
88,80,0.0123412031,INTERNE
88,81,0.1668554293,INTERNE
88,82,-0.02490755,INTERNE
88,83,0.3952213067,INTERNE
88,84,-0.175721456,INTERNE
88,85,-0.085462342,INTERNE
88,86,-0.087683512,INTERNE
88,87,-0.205143953,INTERNE
88,88,0.4490852304,INTERNE
88,89,-0.259027278,INTERNE
88,90,0.1801990514,INTERNE
88,91,0.1492032465,INTERNE
88,92,0.3090201205,INTERNE
88,93,-0.287600187,INTERNE
88,94,-0.038630045,INTERNE
88,95,-0.276833212,INTERNE
88,96,-0.282092311,INTERNE
88,97,-0.278240356,INTERNE
88,98,0.2409982445,INTERNE
88,99,-0.215313774,INTERNE
88,100,0.3451848107,INTERNE
89,1,0.0864260831,INTERNE
89,2,-0.394642588,INTERNE
89,3,0.082831447,INTERNE
89,4,0.4457133403,INTERNE
89,5,-0.002728486,INTERNE
89,6,-0.125227839,INTERNE
89,7,0.1286615502,INTERNE
89,8,0.1198750225,INTERNE
89,9,0.1875978689,INTERNE
89,10,-0.152121711,INTERNE
89,11,-0.17853722,INTERNE
89,12,-0.064806467,INTERNE
89,13,0.0685085996,INTERNE
89,14,0.0116349552,INTERNE
89,15,0.3310183484,INTERNE
89,16,-0.297625582,INTERNE
89,17,-0.058806622,INTERNE
89,18,0.1158355856,INTERNE
89,19,0.1044949457,INTERNE
89,20,0.2372633095,INTERNE
89,21,0.0843649493,INTERNE
89,22,-0.081511806,INTERNE
89,23,-0.374871519,INTERNE
89,24,0.031236719,INTERNE
89,25,0.0280846031,INTERNE
89,26,0.5362556515,INTERNE
89,27,0.2141062674,INTERNE
89,28,0.0498200704,INTERNE
89,29,-0.220259197,INTERNE
89,30,0.0994728272,INTERNE
89,31,-0.4051186,INTERNE
89,32,0.2913802478,INTERNE
89,33,-0.312875019,INTERNE
89,34,-0.38813327,INTERNE
89,35,-0.160156422,INTERNE
89,36,0.3926046619,INTERNE
89,37,0.3192959088,INTERNE
89,38,0.1243699515,INTERNE
89,39,0.0339696841,INTERNE
89,40,0.3159002039,INTERNE
89,41,-0.533931822,INTERNE
89,42,-0.101787033,INTERNE
89,43,0.5343549377,INTERNE
89,44,-0.039832475,INTERNE
89,45,0.091695718,INTERNE
89,46,-0.029615725,INTERNE
89,47,0.5697459475,INTERNE
89,48,0.2630818581,INTERNE
89,49,0.0879043569,INTERNE
89,50,-0.205862208,INTERNE
89,51,0.2849862142,INTERNE
89,52,0.1888759608,INTERNE
89,53,-0.020670192,INTERNE
89,54,-0.045658887,INTERNE
89,55,0.1097915507,INTERNE
89,56,-0.037836595,INTERNE
89,57,-0.034557928,INTERNE
89,58,0.092684446,INTERNE
89,59,0.0873238682,INTERNE
89,60,-0.024633423,INTERNE
89,61,0.4942784398,INTERNE
89,62,-0.124383118,INTERNE
89,63,-0.497064855,INTERNE
89,64,0.070278636,INTERNE
89,65,0.4520279219,INTERNE
89,66,0.2237195655,INTERNE
89,67,-0.057107639,INTERNE
89,68,-0.281902108,INTERNE
89,69,0.0953277155,INTERNE
89,70,0.7198405535,INTERNE
89,71,-0.189901134,INTERNE
89,72,0.6030001956,INTERNE
89,73,-0.14553061,INTERNE
89,74,0.0813622509,INTERNE
89,75,0.0137508607,INTERNE
89,76,0.080759833,INTERNE
89,77,0.0080449219,INTERNE
89,78,-0.181429993,INTERNE
89,79,0.1189791873,INTERNE
89,80,0.1214815309,INTERNE
89,81,-0.037908473,INTERNE
89,82,-0.200834582,INTERNE
89,83,0.3151616224,INTERNE
89,84,-0.020449621,INTERNE
89,85,-0.199658411,INTERNE
89,86,0.2837874845,INTERNE
89,87,0.4059029599,INTERNE
89,88,0.2103722512,INTERNE
89,89,-0.095665468,INTERNE
89,90,-0.258971457,INTERNE
89,91,0.2651263129,INTERNE
89,92,0.6503613467,INTERNE
89,93,0.2316709851,INTERNE
89,94,-0.232118363,INTERNE
89,95,0.1984290769,INTERNE
89,96,-0.157232502,INTERNE
89,97,-0.401646387,INTERNE
89,98,-0.321509466,INTERNE
89,99,0.1735479984,INTERNE
89,100,-0.224137211,INTERNE
90,1,-0.252471395,INTERNE
90,2,0.1975813209,INTERNE
90,3,0.1811189388,INTERNE
90,4,-0.01589499,INTERNE
90,5,0.5385553215,INTERNE
90,6,-0.271647624,INTERNE
90,7,0.1869338231,INTERNE
90,8,0.1645375885,INTERNE
90,9,-0.296698349,INTERNE
90,10,-0.034584653,INTERNE
90,11,-0.283510468,INTERNE
90,12,0.0017781338,INTERNE
90,13,0.2030564098,INTERNE
90,14,0.2367662864,INTERNE
90,15,0.4581492112,INTERNE
90,16,-0.05728928,INTERNE
90,17,0.7132974218,INTERNE
90,18,-0.090071732,INTERNE
90,19,-0.177065563,INTERNE
90,20,-0.246603927,INTERNE
90,21,0.1285905173,INTERNE
90,22,0.1521285089,INTERNE
90,23,-0.00281159,INTERNE
90,24,0.1637185787,INTERNE
90,25,-0.24212935,INTERNE
90,26,0.2636201467,INTERNE
90,27,0.2722459064,INTERNE
90,28,0.2043820666,INTERNE
90,29,0.0692574707,INTERNE
90,30,-0.050508758,INTERNE
90,31,-0.239144815,INTERNE
90,32,0.2031716033,INTERNE
90,33,-0.251024539,INTERNE
90,34,0.0115309025,INTERNE
90,35,0.0940578774,INTERNE
90,36,0.2194199778,INTERNE
90,37,0.0926198363,INTERNE
90,38,0.0325392907,INTERNE
90,39,-0.101854947,INTERNE
90,40,-0.096173989,INTERNE
90,41,0.1167143384,INTERNE
90,42,0.0966382954,INTERNE
90,43,0.0200843519,INTERNE
90,44,-0.132115507,INTERNE
90,45,0.0751926823,INTERNE
90,46,0.026363039,INTERNE
90,47,0.0356301965,INTERNE
90,48,-0.039462019,INTERNE
90,49,0.1229250524,INTERNE
90,50,0.0848947551,INTERNE
90,51,-0.294705952,INTERNE
90,52,0.3877475755,INTERNE
90,53,-0.338063469,INTERNE
90,54,0.3289010931,INTERNE
90,55,0.0880398165,INTERNE
90,56,0.0678964027,INTERNE
90,57,-0.179584508,INTERNE
90,58,-0.252467249,INTERNE
90,59,0.038300083,INTERNE
90,60,-0.100777956,INTERNE
90,61,-0.358428171,INTERNE
90,62,-0.490531259,INTERNE
90,63,0.2335209056,INTERNE
90,64,-0.10818222,INTERNE
90,65,0.0908860004,INTERNE
90,66,0.0315419429,INTERNE
90,67,0.6763412635,INTERNE
90,68,-0.118535834,INTERNE
90,69,0.4216312927,INTERNE
90,70,0.1165180828,INTERNE
90,71,0.038011798,INTERNE
90,72,-0.292642902,INTERNE
90,73,0.0364120025,INTERNE
90,74,-0.210176065,INTERNE
90,75,-0.144427426,INTERNE
90,76,0.0473020395,INTERNE
90,77,0.2322734939,INTERNE
90,78,-0.215120333,INTERNE
90,79,0.48470913,INTERNE
90,80,0.1462381068,INTERNE
90,81,0.1719752998,INTERNE
90,82,-0.066807514,INTERNE
90,83,0.1528791035,INTERNE
90,84,0.1830281716,INTERNE
90,85,0.6267677176,INTERNE
90,86,0.0026025658,INTERNE
90,87,0.0296072154,INTERNE
90,88,-0.463631163,INTERNE
90,89,0.4352913996,INTERNE
90,90,-0.088458722,INTERNE
90,91,-0.055863565,INTERNE
90,92,-0.150662345,INTERNE
90,93,0.2054360767,INTERNE
90,94,-0.236893401,INTERNE
90,95,0.1007848024,INTERNE
90,96,0.0991445809,INTERNE
90,97,-0.167684611,INTERNE
90,98,0.3646964507,INTERNE
90,99,-0.006769266,INTERNE
90,100,0.2257222162,INTERNE
91,1,-0.280457607,INTERNE
91,2,-0.157381731,INTERNE
91,3,-0.138236066,INTERNE
91,4,-0.283853331,INTERNE
91,5,-0.19984531,INTERNE
91,6,-0.305500695,INTERNE
91,7,-0.141353555,INTERNE
91,8,0.162775095,INTERNE
91,9,-0.027419187,INTERNE
91,10,-0.03758579,INTERNE
91,11,-0.20129186,INTERNE
91,12,-0.132120032,INTERNE
91,13,-0.014969801,INTERNE
91,14,0.0478073987,INTERNE
91,15,0.3629966471,INTERNE
91,16,0.2038894,INTERNE
91,17,0.1566279056,INTERNE
91,18,0.1604920175,INTERNE
91,19,0.3401633302,INTERNE
91,20,0.2024607708,INTERNE
91,21,-0.008872716,INTERNE
91,22,-0.002470283,INTERNE
91,23,0.1159444222,INTERNE
91,24,0.0260528458,INTERNE
91,25,0.0268770251,INTERNE
91,26,-0.000257902,INTERNE
91,27,-0.03476245,INTERNE
91,28,0.1729702344,INTERNE
91,29,-0.383339832,INTERNE
91,30,0.6770232945,INTERNE
91,31,0.2163788397,INTERNE
91,32,0.4915451379,INTERNE
91,33,0.3955690968,INTERNE
91,34,0.1530062484,INTERNE
91,35,-0.216162211,INTERNE
91,36,0.1057722197,INTERNE
91,37,0.276779474,INTERNE
91,38,-0.183320433,INTERNE
91,39,-0.039691036,INTERNE
91,40,-0.164996659,INTERNE
91,41,0.2311598324,INTERNE
91,42,-0.236665761,INTERNE
91,43,0.171619008,INTERNE
91,44,-0.168474465,INTERNE
91,45,-0.233477626,INTERNE
91,46,-0.137663762,INTERNE
91,47,0.1188999597,INTERNE
91,48,-0.167857048,INTERNE
91,49,-0.253578619,INTERNE
91,50,-0.108962427,INTERNE
91,51,-0.250592968,INTERNE
91,52,0.3117554021,INTERNE
91,53,0.5449914741,INTERNE
91,54,0.2243260672,INTERNE
91,55,0.0006609712,INTERNE
91,56,0.0415983565,INTERNE
91,57,-0.369476254,INTERNE
91,58,0.216699812,INTERNE
91,59,-0.277970581,INTERNE
91,60,0.59940208,INTERNE
91,61,0.4199013619,INTERNE
91,62,0.3569167842,INTERNE
91,63,-0.149514492,INTERNE
91,64,-0.172729759,INTERNE
91,65,0.3870582643,INTERNE
91,66,0.2033293657,INTERNE
91,67,-0.000361089,INTERNE
91,68,-0.022195061,INTERNE
91,69,0.169235377,INTERNE
91,70,0.4860870728,INTERNE
91,71,-0.086659368,INTERNE
91,72,0.4615226301,INTERNE
91,73,0.5375545582,INTERNE
91,74,-0.323126047,INTERNE
91,75,-0.012942462,INTERNE
91,76,-0.395180017,INTERNE
91,77,0.0359540329,INTERNE
91,78,-0.127965643,INTERNE
91,79,-0.111002558,INTERNE
91,80,0.2442677066,INTERNE
91,81,-0.057113665,INTERNE
91,82,0.2356145722,INTERNE
91,83,-0.100756823,INTERNE
91,84,0.1606520635,INTERNE
91,85,-0.072635541,INTERNE
91,86,0.1206487594,INTERNE
91,87,0.0053794499,INTERNE
91,88,0.2691606936,INTERNE
91,89,0.6629930037,INTERNE
91,90,-0.131396911,INTERNE
91,91,0.1951324856,INTERNE
91,92,0.0159486343,INTERNE
91,93,-0.181983392,INTERNE
91,94,0.3990821473,INTERNE
91,95,-0.086843355,INTERNE
91,96,0.2984389267,INTERNE
91,97,1.3024438849,INTERNE
91,98,0.2164246397,INTERNE
91,99,0.158080693,INTERNE
91,100,0.0930881933,INTERNE
92,1,0.1039138872,INTERNE
92,2,0.2422321832,INTERNE
92,3,0.0655525368,INTERNE
92,4,0.3382444047,INTERNE
92,5,0.1180937405,INTERNE
92,6,0.0034560921,INTERNE
92,7,-0.304088354,INTERNE
92,8,0.1645438315,INTERNE
92,9,0.0471914797,INTERNE
92,10,0.0577855247,INTERNE
92,11,-0.003507558,INTERNE
92,12,-0.220943235,INTERNE
92,13,0.1986320415,INTERNE
92,14,-0.011155819,INTERNE
92,15,-0.283491507,INTERNE
92,16,-0.053762744,INTERNE
92,17,-0.421275141,INTERNE
92,18,0.1298439894,INTERNE
92,19,-0.155298317,INTERNE
92,20,-0.099807824,INTERNE
92,21,-0.135636511,INTERNE
92,22,0.1543428316,INTERNE
92,23,-0.29683975,INTERNE
92,24,-0.157858707,INTERNE
92,25,-0.096892413,INTERNE
92,26,0.1944817635,INTERNE
92,27,-0.242791441,INTERNE
92,28,0.2293229917,INTERNE
92,29,-0.345160332,INTERNE
92,30,-0.3153652,INTERNE
92,31,-0.186057482,INTERNE
92,32,0.1419209462,INTERNE
92,33,0.1404242324,INTERNE
92,34,-0.284992696,INTERNE
92,35,0.1538833831,INTERNE
92,36,-0.03422751,INTERNE
